id,vote_average,vote_count,title,genre_id,overview,popularity,original_language,release_date,production_companies_id,homepage,imdb_id,revenue,tagline
810,6.2,5818,Shrek the Third,"[14, 12, 16, 35, 10751]","The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",31.896,en,2007-05-17,"[521, 520, 4]",http://www.shrekthethird.com/flash/index.html,tt0413267,798958165,He’s in for the Royal Treatment.
166426,6.6,8172,Pirates of the Caribbean: Dead Men Tell No Tales,"[12, 28, 14, 35]","Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",31.185,en,2017-05-23,"[2, 130, 2691]",http://pirates.disney.com/pirates-of-the-caribbean-dead-men-tell-no-tales,tt1790809,794861794,All pirates must die.
601,7.5,7705,E.T. the Extra-Terrestrial,"[878, 12, 10751, 14]","After a gentle alien becomes stranded on Earth, the being is discovered and befriended by a young boy named Elliott. Bringing the extraterrestrial into his suburban California house, Elliott introduces E.T., as the alien is dubbed, to his brother and his little sister, Gertie, and the children decide to keep its existence a secret. Soon, however, E.T. falls ill, resulting in government intervention and a dire situation for both Elliott and the alien.",31.391,en,1982-06-11,"[33, 56]",http://www.et20.com/,tt0083866,792965326,He is afraid. He is alone. He is three million light years from home.
353081,7.3,5007,Mission: Impossible - Fallout,"[28, 12]","When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",38.479,en,2018-07-13,"[4, 11461, 82819, 21777, 69484]",https://www.missionimpossible.com/,tt4912910,791017452,Some Missions Are Not A Choice
673,8.0,13834,Harry Potter and the Prisoner of Azkaban,"[12, 14]","Harry, Ron and Hermione return to Hogwarts for another magic-filled year. Harry comes face to face with danger yet again, this time in the form of escaped convict, Sirius Black—and turns to sympathetic Professor Lupin for help.",47.004,en,2004-05-31,"[436, 437, 174]",https://www.warnerbros.com/movies/harry-potter-and-prisoner-azkaban/,tt0304141,789804554,Something wicked this way comes.
217,5.9,5330,Indiana Jones and the Kingdom of the Crystal Skull,"[12, 28]","Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",26.092,en,2008-05-21,"[4, 1]",http://www.indianajones.com/site/index.html,tt0367882,786636033,The adventure continues . . .
558,7.0,9571,Spider-Man 2,"[28, 12, 14]","Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood.",13.177,en,2004-06-25,"[5, 326, 19551, 34]",http://www.sonypictures.com/movies/spider-man2/,tt0316654,783766341,There's a hero in all of us.
293660,7.6,22773,Deadpool,"[28, 12, 35]","Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",54.597,en,2016-02-09,"[7505, 22213, 25, 28788, 431]",http://www.foxmovies.com/movies/deadpool,tt1431045,783100000,Witness the beginning of a happy ending
118340,7.9,20532,Guardians of the Galaxy,"[28, 878, 12]","Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",30.826,en,2014-07-30,[420],http://marvel.com/guardians,tt2015381,772776600,All heroes start somewhere.
14161,5.7,8744,2012,"[28, 12, 878]","Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",25.238000000000003,en,2009-10-10,"[5, 347, 10905, 1557]",http://www.sonypictures.com/movies/2012,tt1190080,769653595,We Were Warned.
591,6.7,6200,The Da Vinci Code,"[53, 9648]","A murder in Paris’ Louvre Museum and cryptic clues in some of Leonardo da Vinci’s most famous paintings lead to the discovery of a religious mystery. For 2,000 years a secret society closely guards information that — should it come to light — could rock the very foundations of Christianity.",21.568,en,2006-05-17,"[23, 8253]",http://www.sonypictures.com/movies/thedavincicode/,tt0382625,767820459,Seek the truth
384018,6.8,3575,Fast & Furious Presents: Hobbs & Shaw,"[28, 12, 35]","Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have swapped smacks and bad words. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, both join forces to defeat him. (A spin-off of “The Fate of the Furious,” focusing on Johnson's Luke Hobbs and Statham's Deckard Shaw.)",45.549,en,2019-08-01,"[25998, 73669, 33]",https://www.hobbsandshawmovie.com,tt6806448,760098996,
102651,7.1,9821,Maleficent,"[14, 12, 28, 10751, 10749]","A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom – and to Maleficent's true happiness as well.",46.036,en,2014-05-28,"[2, 16314]",http://movies.disney.com/maleficent,tt1587310,758539785,Don't believe the fairy tale.
1930,6.5,11775,The Amazing Spider-Man,"[28, 12, 14]","Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",26.252,en,2012-06-23,"[5, 7505, 326, 34]",http://www.theamazingspiderman.com,tt0948470,757930663,The untold story begins.
131631,6.8,11436,The Hunger Games: Mockingjay - Part 1,"[878, 12, 53]",Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,49.372,en,2014-11-19,"[1632, 5420]",http://www.thehungergames.movie/,tt1951265,752100229,Fire burns brighter in the darkness
127585,7.5,11369,X-Men: Days of Future Past,"[28, 12, 14, 878]",The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,35.336,en,2014-05-15,"[76043, 431, 7505, 9168, 22213, 37336, 25]",http://www.x-menmovies.com/,tt1877832,747862775,"To save the future, they must alter the past"
80321,6.5,4012,Madagascar 3: Europe's Most Wanted,"[16, 10751, 35]","Animal pals Alex, Marty, Melman, and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent, Alex and company are forced to hide out in a traveling circus.",21.285999999999998,en,2012-06-06,"[521, 520, 4]",,tt1277953,746921274,"Six years ago, they disappeared without a trace. Next summer, they finally resurface."
297761,5.9,15418,Suicide Squad,"[28, 12, 80, 14, 878]","From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",29.287,en,2016-08-03,"[9993, 444, 174, 507, 429, 128064]",http://www.suicidesquad.com/,tt1386697,746846894,Worst Heroes Ever
411,7.1,6919,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","[12, 10751, 14]","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",31.031999999999996,en,2005-12-07,"[2, 10221]",,tt0363771,745013115,Evil Has Reigned For 100 Years...
62211,7.0,7384,Monsters University,"[16, 10751]",A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,26.486,en,2013-06-20,"[3, 2]",,tt1453405,743559607,School never looked this scary.
383498,7.5,11319,Deadpool 2,"[28, 35, 12]",Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,44.331,en,2018-05-10,"[7505, 25, 112049, 104228, 22213]",https://www.foxmovies.com/movies/deadpool-2,tt5463162,741547413,Prepare for the Second Coming.
