id,vote_average,vote_count,title,genre_id,overview,popularity,original_language,release_date,production_companies_id,homepage,imdb_id,revenue,tagline
338762,7.1,2301,Bloodshot,"[28, 878, 18]","After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.",206.878,en,2020-03-05,"[34, 10246, 6573, 333, 103673, 124335, 5, 1225, 30148]",https://www.bloodshot.movie/,tt1634106,24573617,Being a superhero is in his blood
385103,8.2,423,Scoob!,"[10751, 16, 35, 9648, 12]","In Scooby-Doo’s greatest adventure yet, see the never-before told story of how lifelong friends Scooby and Shaggy first met and how they joined forces with young detectives Fred, Velma, and Daphne to form the famous Mystery Inc. Now, with hundreds of cases solved, Scooby and the gang face their biggest, toughest mystery ever: an evil plot to unleash the ghost dog Cerberus upon the world. As they race to stop this global “dogpocalypse,” the gang discovers that Scooby has a secret legacy and an epic destiny greater than anyone ever imagined.",253.085,en,2020-05-15,"[25120, 174]",https://www.scoob.movie/,tt3152592,0,Mystery Loves Company.
582596,6.2,189,The Wrong Missy,"[35, 10749]","A guy meets the woman of his dreams and invites her to his company's corporate retreat, but realizes he sent the invite to the wrong person.",130.525,en,2020-05-13,"[2608, 133986, 72725]",https://www.netflix.com/title/81033865,tt9619798,0,
454626,7.6,3989,Sonic the Hedgehog,"[28, 878, 35, 10751]","Based on the global blockbuster videogame franchise from Sega, Sonic the Hedgehog tells the story of the world’s speediest hedgehog as he embraces his new home on Earth. In this live-action adventure comedy, Sonic and his new best friend team up to defend the planet from the evil genius Dr. Robotnik and his plans for world domination.",130.19,en,2020-02-12,"[333, 10644, 77884, 4, 113750, 100711, 24955]",https://www.paramountmovies.com/movies/sonic-the-hedgehog,tt3794354,306766470,A Whole New Speed of Hero
508439,7.9,1815,Onward,"[16, 10751, 12, 35, 14]","In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",108.591,en,2020-02-29,"[2, 3]",,tt7146812,103181419,Their quest begineth.
545609,7.5,1998,Extraction,"[18, 28, 53]","Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord…",125.206,en,2020-04-24,"[106544, 109172, 92029]",https://www.netflix.com/title/80230399,tt8936646,0,"When the mission ends, redemption begins"
570670,7.1,1876,The Invisible Man,"[53, 878, 27]","When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",104.787,en,2020-02-26,"[3172, 33, 6748]",https://www.theinvisiblemanmovie.com/,tt1051906,123414678,What You Can't See Can Hurt You
495764,7.2,3909,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"[28, 80, 35]","Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",120.921,en,2020-02-05,"[9993, 82968, 103462, 174, 429, 128064, 101831]",http://www.birdsofpreymovie.net/,tt7713068,201858461,Mind Over Mayhem
618344,8.6,401,Justice League Dark: Apokolips War,"[16, 28, 14, 878, 12]","Earth is decimated after intergalactic tyrant Darkseid has devastated the Justice League in a poorly executed war by the DC Super Heroes. Now the remaining bastions of good – the Justice League, Teen Titans, Suicide Squad and assorted others – must regroup, strategize and take the war to Darkseid in order to save the planet and its surviving inhabitants.",113.342,en,2020-05-05,"[2785, 9993, 429]",https://gnula.li/pelicula/justice-league-dark-apokolips-war/,tt11079148,0,The war to end all wars.
481848,7.3,1094,The Call of the Wild,"[18, 12, 10751]","Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",98.491,en,2020-02-19,"[787, 127928, 22213]",https://family.foxmovies.com/movies/call-of-the-wild,tt7504726,107604626,Based on the legendary novel
38700,7.2,3939,Bad Boys for Life,"[53, 28, 80]","Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",97.276,en,2020-01-15,"[5, 2481, 84792, 10288, 907]",https://www.badboysforlife.movie/,tt1502397,191150000,Ride together. Die together.
429422,5.5,27,Capone,"[80, 18]","The 47-year old Al Capone, after 10 years in prison, starts suffering from dementia and comes to be haunted by his violent past.",70.868,en,2020-05-12,"[13240, 59, 104213, 53152, 2253]",,tt6199572,20600000,We All Pay For Our Crimes In The End
443791,6.4,1124,Underwater,"[27, 878, 28, 53]","After an earthquake destroys their underwater station, six researchers must navigate two miles along the dangerous, unknown depths of the ocean floor to make it to safety in a race against time.",70.644,en,2020-01-08,"[7076, 25, 22213]",http://underwatermovie.com,tt5774060,40882928,7 miles below the ocean surface something has awakened
448119,6.8,1535,Dolittle,"[35, 14, 12, 10751]","After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.",66.68,en,2020-01-01,"[33, 27467, 10338, 105052]",,tt6673612,223343452,He's just not a people person.
691812,5.0,16,Blood and Money,[53],A retired veteran hunting in the Allagash backcountry of Maine discovers a dead woman with a duffle bag full of money. He soon finds himself in a web of deceit and murder.,69.962,en,2020-05-15,[3076],,tt9248110,0,
514847,6.7,659,The Hunt,"[28, 53, 27]","Twelve strangers wake up in a clearing. They don't know where they are—or how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted turns the tables on her pursuers.",50.057,en,2020-03-11,"[3172, 33, 130530]",https://www.thehunt.movie/,tt8244784,6512500,The Ultimate Human Hunting Experience
522627,7.7,1195,The Gentlemen,"[28, 80, 35]","American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",40.752,en,2020-01-01,"[14, 131523]",https://www.thegentlemen.movie/,tt8367814,114996853,Criminal. Class.
539537,6.2,770,Fantasy Island,"[878, 14, 27]","A group of contest winners arrive at an island hotel to live out their dreams, only to find themselves trapped in nightmare scenarios.",52.495,en,2020-02-12,"[3172, 5]",http://www.fantasyisland.movie/,tt0983946,47078545,Never coming home
446893,7.6,637,Trolls World Tour,"[16, 10751, 35, 14, 12, 10402]","Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",47.585,en,2020-03-12,[521],https://www.dreamworks.com/movies/trolls-world-tour,tt6587640,1946164,
698320,5.4,7,The Mad Hatter,"[27, 53]",No overview given yet.,34.77,en,2020-05-15,[],,tt10746060,0,
592834,7.1,291,My Spy,"[10751, 28, 35]","A hardened CIA operative finds himself at the mercy of a precocious 9-year-old girl, having been sent undercover to surveil her family.",40.149,en,2020-01-09,[47729],http://www.stxfilms.com/myspy/,tt8242084,4418501,Almost Totally In Control.
624808,5.7,262,Love Wedding Repeat,"[35, 10749]","While trying to make his sister's wedding day go smoothly, Jack finds himself juggling an angry ex-girlfriend, an uninvited guest with a secret, a misplaced sleep sedative, and the girl that got away in alternate versions of the same day.",41.48,en,2020-04-10,"[10529, 132904]",https://www.netflix.com/title/80227754,tt5096470,0,
642657,5.5,14,Milea: Suara dari Dilan,"[18, 10749]","Before the grand reunion, Dilan decided to write and retell his love story with Milea. This is Dilan's way of remembering Milea.",46.396,id,2020-02-13,[84442],,tt11127878,0,
597219,7.4,407,The Half of It,"[35, 10749]","Shy, straight-A student Ellie is hired by sweet but inarticulate jock Paul, who needs help wooing the most popular girl in school. But their new and unlikely friendship gets tricky when Ellie discovers she has feelings for the same girl.",47.587,en,2020-05-01,[1785],https://www.netflix.com/title/81005150,tt9683478,0,A different kind of love story.
664767,8.5,342,Mortal Kombat Legends: Scorpion's Revenge,"[14, 28, 12, 16]","After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.",31.288,en,2020-04-12,"[2785, 13033]",https://www.warnerbros.com/movies/mortal-kombat-legends-scorpions-revenge,tt9580138,0,
689723,6.2,329,Dangerous Lies,[53],"After losing her waitressing job, Katie Franklin takes a job as a caretaker to a wealthy elderly man in his sprawling, empty Chicago estate. The two grow close, but when he unexpectedly passes away and names Katie as his sole heir, she and her husband Adam are pulled into a complex web of lies, deception, and murder. If she's going to survive, Katie will have to question everyone's motives — even the people she loves.",36.52,en,2020-04-30,[123789],https://www.netflix.com/title/81045557,tt10183816,0,
449756,6.5,43,The Postcard Killings,"[18, 80, 9648]",A New York detective investigates the death of his daughter who was murdered while on her honeymoon in London and recruits the help of a Scandinavian journalist when other couples throughout Europe suffer a similar fate.,27.52,en,2020-03-13,"[17888, 130197]",,tt4106514,0,Based On The Bestselling Novel By James Patterson & Liza Marklund
556678,7.0,275,Emma.,"[35, 18, 10749]","In 1800s England, a well-meaning but selfish young woman meddles in the love lives of her friends.",35.817,en,2020-02-13,"[10163, 10146, 10338, 2376]",https://www.focusfeatures.com/emma,tt9214832,25155355,"Handsome, clever, and rich."
581600,6.7,967,Spenser Confidential,"[35, 28, 53]","Spenser, a former Boston patrolman who just got out from prison, teams up with Hawk, an aspiring fighter, to unravel the truth behind the death of two police officers.",29.472,en,2020-03-06,"[20153, 333, 8537, 119509]",https://www.netflix.com/title/81005492,tt8629748,0,The law has limits. They don't.
605804,6.6,66,The Wretched,[27],A rebellious teenage boy embarks on a gutsy crusade to stop the terrifying evil he suspects has possessed his neighbor in this bone-chilling occult thriller.,29.001,en,2020-05-01,[],http://ifcfilms.com/films/the-wretched,tt8305806,0,
542224,6.4,390,Gretel & Hansel,"[27, 14, 53]","A long time ago in a distant fairy tale countryside, a young girl leads her little brother into a dark wood in desperate search of food and work, only to stumble upon a nexus of terrifying evil.",30.929,en,2020-01-30,"[7625, 13240, 53152, 41, 129815]",https://gretelandhanselthemovie.com/,tt9086228,21282967,A grim fairy tale
701369,0.0,0,Edge of Extinction,"[878, 27, 28, 18]","15 years after a global apocalypse, mankind is on the verge of extinction. Civilisation no longer exists, food is scarce and most eke out a living by stealing and killing. One boy clings onto life in the desolate British countryside, where staying away from others has been key to his survival. But this self-imposed isolation comes to an abrupt end when he crosses paths with another group of survivors and faces an enemy far more savage than any of them could imagine.",45.639,en,2020-05-18,[18081],,tt6876854,0,Every day is a fight for survival
465086,5.7,499,The Grudge,"[27, 9648]","After a young mother murders her family in her own house, a detective attempts to investigate the mysterious case, only to discover that the house is cursed by a vengeful ghost. Now targeted by the demonic spirits, the detective must do anything to protect herself and her family from harm.",28.966,en,2020-01-02,[768],,tt3612126,42800000,
501395,6.2,43,True History of the Kelly Gang,"[18, 80]","Set against the badlands of colonial Australia where the English rule with a bloody fist and the Irish endure, Ned Kelly discovers he comes from a line of Irish rebels—an uncompromising army of cross dressing bandits immortalised for terrorising their oppressors back in Ireland. Nurtured by the notorious bushranger, Harry Power and fuelled by the unfair arrest of his mother, Kelly recruits a wild bunch of warriors to plot one of the most audacious attacks of anarchy and rebellion the country has ever seen.",27.395,en,2020-01-09,"[7584, 4793, 11840, 6237, 3632, 6705]",https://www.kellygang.film/,tt4844140,0,
560391,5.1,46,Downhill,"[18, 35]","Barely escaping an avalanche during a family ski vacation in the Alps, a married couple is thrown into disarray as they are forced to reevaluate their lives and how they feel about each other.",22.155,en,2020-02-13,"[127929, 1785, 104576]",https://www.searchlightpictures.com/downhill/,tt4558376,7547254,
541305,0.0,0,Kajillionaire,[],A woman's life is turned upside down when her criminal parents invite an outsider to join them on a major heist they're planning.,28.76,en,2020-06-19,"[81, 13184, 10146]",,tt8143990,0,
529485,6.7,213,The Way Back,[18],"A former basketball all-star, who has lost his wife and family foundation in a struggle with addiction attempts to regain his soul and salvation by becoming the coach of a disparate ethnically mixed high school basketball team at his alma mater.",37.978,en,2020-03-05,"[174, 29313, 22881]",,tt8544498,14590514,Every loss is another fight.
683311,0.0,0,Castle Falls,[28],"Rival gangs seek out millions of dollars hidden inside a luxury condominium that's scheduled to be demolished, but first they have to deal with the janitor who found the loot first.",27.394,en,2020-05-18,"[121204, 41735, 23688]",http://vmiworldwide.com/index.php/titles/detail/?id=5b9c4ce1-60cb-e911-949e-0e563b5fb261,tt11377298,0,
701684,8.8,4,Taylor Swift City of Lover Concert,[10402],"Taylor Swift performs songs from her award-winning album ""Lover"" to an intimate crowd of fans from 37 countries, traveling to the City of Love for this concert filmed Sept. 9, 2019, at L'Olympia Theater in Paris, France.",40.502,en,2020-05-17,[],,tt12344464,0,
681638,0.0,0,Aurora Teagarden Mysteries: Heist and Seek,[9648],"When a priceless crown is stolen during a benefit gala held by the Lawrenceton library, Aurora and the Real Murders Club must investigate who would kill to get their hands on it.",25.891,en,2020-05-17,[],,tt11686326,0,
548473,6.2,246,Color Out of Space,"[27, 878]","The Gardner family moves to a remote farmstead in rural New England to escape the hustle of the 21st century. They are busy adapting to their new life when a meteorite crashes into their front yard, melts into the earth, and infects both the land and the properties of space-time with a strange, otherworldly colour. To their horror, the family discovers this alien force is gradually mutating every life form that it touches—including them.",24.769,en,2020-01-24,"[34519, 125049, 112399, 12142]",https://us.rljentertainment.com/franchise/color-out-of-space/,tt5073642,0,
521007,0.0,0,Superintelligence,[],Carol Peters' life is turned upside down when she is selected for observation by the world's first superintelligence - a form of artificial intelligence that may or may not take over the world.,27.667,en,2020-12-31,"[87017, 7429, 12]",,tt7178640,0,
567598,5.2,17,Greed,"[35, 18]",A retail billionaire's 60th birthday party is celebrated in an exclusive hotel on the Greek island of Mykonos.,22.016,en,2020-02-21,"[6705, 163, 63520]",https://tickets.greed-film.com/,tt8972256,0,
492611,5.8,272,The Turning,"[27, 53]","A young woman quits her teaching job to be a private tutor (governess) for a wealthy young heiress who witnessed her parent's tragic death. Shortly after arriving, the girl's degenerate brother is sent home from his boarding school. The tutor has some strange, unexplainable experiences in the house and begins to suspect there is more to their story.",26.921,en,2020-01-23,"[56, 7, 33, 829]",https://www.uphe.com/movies/the-turning,tt7510346,17500000,Watch the children with care.
669770,3.0,1,Broil,"[14, 27, 53]",Broil follows a dysfunctional family of demons vying to control the future of their wealth.,37.663,en,2020-05-20,[],,tt8997712,0,Family is served.
644092,0.0,0,Finding Ohana,[],"The film follows two Brooklyn siblings (Kea Peahu and Alex Aiono) whose summer in a rural Oahu town takes an exciting turn when a journal pointing to long-lost treasure sets them on an adventure, leading them to reconnect with their Hawaiian heritage.",30.158,en,2020-05-21,[],,tt10332588,0,
555974,6.4,385,Brahms: The Boy II,"[27, 9648, 53]","After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms.",25.216,en,2020-02-20,"[47729, 126]",,tt9173418,20311536,
585244,7.8,354,I Still Believe,"[18, 10402]",The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope.,26.269,en,2020-03-12,[100855],,tt9779516,0,One love can change your life.
502425,6.5,163,Escape From Pretoria,"[18, 36, 53]","South Africa, 1978. Tim Jenkin and Stephen Lee, two white political activists from the African National Congress imprisoned by the apartheid regime, put a plan in motion to escape from the infamous Pretoria Prison…",23.774,en,2020-03-06,"[132437, 19578, 103942, 2806, 2520, 119056, 8275, 132439, 3870, 6833, 46339]",https://www.signature-entertainment.co.uk/film/escape-from-pretoria,tt5797184,0,Survival is key
466622,5.6,131,The Rhythm Section,"[28, 53]","After the death of her family in an airplane crash on a flight that she was meant to be on, Stephanie Patrick discovers the crash was not an accident. She then seeks to uncover the truth by adapting the identity of an assassin to track down those responsible.",27.64,en,2020-01-31,"[7437, 7576, 104972, 20656, 290, 131913]",https://www.paramountmovies.com/movies/the-rhythm-section,tt7134096,0,Witness the birth of an assassin
560044,7.2,299,The Willoughbys,"[16, 35, 10751]","When the four Willoughby children are abandoned by their selfish parents, they must learn how to adapt their Old-Fashioned values to the contemporary world in order to create something new: The Modern Family.",21.193,en,2020-04-22,"[111025, 53152, 13240]",https://www.netflix.com/title/80239482,tt5206260,0,A family story for anyone who ever wanted to get away from their family
565743,9.0,1,The Vast of Night,"[14, 9648, 878]","At the dawn of the space-race, two radio-obsessed teens discover a strange frequency over the airwaves in what becomes the most important night of their lives and in the history of their small town.",18.327,en,2020-05-15,"[99476, 20580]",,tt6803046,0,
697741,8.1,10,Expectant,[9648],A pregnant woman finds herself in serious danger when she agrees to live with the couple who plan to adopt her unborn child.,19.722,en,2020-04-25,[],,tt11634320,0,Everyone has secrets
686245,5.0,1,Survive the Night,"[28, 53]","A disgraced doctor and his family are held hostage at their home by criminals on the run, when a robbery-gone-awry requires them to seek immediate medical attention.",21.452,en,2020-05-22,"[73685, 65649, 130899]",,tt10303324,0,
666750,5.8,79,Dragonheart: Vengeance,[14],"Lukas, a young farmer whose family is killed by savage raiders in the countryside, sets out on an epic quest for revenge, forming an unlikely trio with a majestic dragon and a swashbuckling, sword-fighting mercenary, Darius.",24.217,en,2020-02-04,[33],,tt9711106,0,
323144,0.0,0,Anita,[],"The story of the former beauty queen and singer, Anita Bryant, who later in life gained notoriety by campaigning in the 1970s to repeal laws that prohibited discrimination on the basis of sexual orientation.",24.729,en,2020-12-31,"[3268, 1694]",,tt1595654,0,
560204,6.1,26,Arkansas,"[80, 18, 53]","Kyle and Swin live by the orders of an Arkansas-based drug kingpin named Frog, whom they've never met. But when a deal goes horribly wrong, the consequences are deadly.",20.417,en,2020-05-05,"[41735, 125092, 52738, 117747, 37504, 92336, 129701]",https://www.lionsgate.com/movies/Arkansas,tt9139586,0,Crime knows no borders.
530956,6.4,64,All Day and a Night,[18],"While serving life in prison, a young man looks back at the people, the circumstances and the system that set him on the path toward his crime.",19.742,en,2020-05-01,"[5420, 88928]",https://www.netflix.com/title/80226923,tt3993886,0,Born. Gangster. Repeat.
523977,0.0,0,Summerland,[],A woman during the Second World War opens her heart to an evacuee after initially resolving to be rid of him.,22.875,en,2020-06-19,[],,tt6841122,0,
653744,6.9,137,Sergio,[18],"A sweeping drama set in the chaotic aftermath of the US invasion of Iraq, where the life of top UN diplomat Sergio Vieira de Mello hangs in the balance during the most treacherous mission of his career.",21.643,en,2020-01-28,"[128020, 118377, 128021, 15578]",https://www.netflix.com/title/80191526,tt8750570,0,"In a world of conflict, he risked everything for peace."
342470,7.6,1080,All the Bright Places,"[18, 10749]",Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.,21.835,en,2020-02-28,"[2147, 69686]",https://www.netflix.com/title/80208802,tt3907584,0,Live life at full brightness
639908,0.0,0,Vera,[],"Shot in black and white in a lyrical, documentary style, Vera takes us from the hidden, religious world of the Belarusian convent to rural farmland, where men and women facing personal and social difficulties live and work. It is here that Vera expresses her deep connection with the horses that she looks after as part of her obedience (religious duty). The film is narrated by Vera as she tells her story of finding faith as a young woman and the impact it has had on her emotionally and spiritually.",23.059,en,2020-08-01,[],http://www.alystomlinson.co.uk/personal/vera/,,0,
567608,0.0,0,Last Moment of Clarity,[53],"A normal New Yorker's life is upended when his girlfriend is murdered by the Bulgarian mob. He flees to Paris to hide from her killers. But three years later, he sees a similar looking woman on the silver screen. Obsession with past love takes Sam to Los Angeles to look for answers, only to put him back into the sights of the Bulgarians.",30.752,en,2020-05-19,[115700],,tt1929297,0,The Ones We Lose Are Never Really Gone
337401,0.0,0,Mulan,"[18, 28, 10752]","When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",18.758,en,2020-07-23,[2],,tt4566758,0,
645181,9.0,1,Lawrence After Arabia,[18],"This film is the story of the last years of the life of T.E. Lawrence -  Lawrence of Arabia - a scholar, writer, soldier and reluctant hero.  Retiring to his cottage in Dorset he hopes to escape his past but is pulled into political intrigue. While he has powerful friends, with his uncompromising manner he has made dangerous enemies.  As they plot against him he dies in a tragic motorcycle accident. However, with such enemies was his untimely death an assassination and cover up by the British Secret Service?",21.662,en,2020-05-19,[],https://www.lawrencethemovie.com/,tt4695264,0,
627725,7.6,221,The Banker,[18],"In the 1960s, two entrepreneurs hatch an ingenious business plan to fight for housing integration—and equal access to the American Dream.",23.985,en,2020-03-06,[132624],,tt6285944,0,Don’t pay the man. Be the man.
550738,8.0,51,Spycies,"[16, 35, 28, 12, 10751]","Vladimir and Hector, two secret agents opposed in every way, are trying to recover a top secret material stolen by unknown intruders.",16.317,fr,2020-01-11,"[122699, 131204]",,tt8028842,0,Get Ready For Mission Impawsible
565426,6.9,1178,To All the Boys: P.S. I Still Love You,"[10749, 35]",Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture.,18.157,en,2020-02-12,"[69916, 129066, 63484, 907, 122322]",https://www.netflix.com/title/81030842,tt9354842,0,Follow your heart like never before
630220,7.6,163,18 Presents,[18],"Elisa is only forty when an incurable disease takes her from her husband and their daughter. Before her heart stops, Elisa finds a way to stay close to her: a gift for every birthday up to her adult age, 18 gifts to try to accompany her child's growth year after year.",15.298,it,2020-01-02,"[779, 115535]",,tt10816484,0,
631939,6.4,5,The Legion,"[28, 12, 36]","Noreno, a half-Roman, is entrusted with the mission of crossing the snowy mountains of Armenia, swarming with Parthian patrols, to seek help for his slowly dying men.",16.254,en,2020-05-08,"[133064, 133065]",,tt8318284,0,
673175,7.8,16,Have a Good Trip: Adventures in Psychedelics,[99],"Celebrities recall their most mind-bending trips via animations, reenactments and more in this comedic documentary exploring the story of psychedelics.",19.544,en,2020-05-11,[],https://www.netflix.com/title/80231917,tt12133722,0,
497698,0.0,0,Black Widow,"[28, 53, 12]","Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",16.79,en,2020-10-28,"[420, 8881, 133136, 107182, 31825, 73585, 8805, 86561]",https://www.marvel.com/movies/black-widow,tt3480822,0,She's Done Running From Her Past.
697039,0.0,0,Cagefighter: Worlds Collide,[28],"Reiss is the greatest champion to ever fight in a LEGENDS cage. But when promoter Max Black pits him against wrestling superstar Randy Stone, Reiss finds himself in the toughest fight of his life.",12.165,en,2020-05-16,"[132796, 92116, 132797]",http://legends-mma.com,tt5505992,0,
669504,0.0,0,Grandpa Was An Emperor,[],"The documentary follows Yeshi Kassa, great-granddaughter of Emperor Haile Selassie of Ethiopia, as she embarks on a personal quest to discover what happened to her closest relatives during the coup of 1974. While Yeshi and her older sister were thousands of miles away in a British boarding school, her great-grandfather was deposed by a revolution, setting off a harrowing chain of events that would put her parents and siblings in grave danger.  For the very first time, the royal family examines the events that led to the collapse of a 3,000-year-old dynasty and reflects on how, against all odds, they were able to survive this turbulent time in Ethiopian history.",18.967,en,2020-12-31,[8762],https://www.constancemarks.com/grandpa-was-an-emperor,,0,
626746,0.0,0,Untitled Universal Event Film (Nov 2020),[],An unknown Universal release on 11/13/2020.,20.486,en,2020-11-13,[33],,,0,
598577,3.8,5,Disappearance at Clifton Hill,"[18, 9648]","Following the death of her mother, a young woman returns home to Niagara Falls and becomes entangled in the memory of a kidnapping she claims to have witnessed as a child.",16.755,en,2020-02-28,[164],http://entractfilms.com/en/films/clifton-hill,tt5919756,0,The truth can be deceiving.
382748,7.8,218,Stargirl,"[35, 18, 10749]","Leo Borlock is an average student at Mica High School. He gets decent grades, is a member of the school's marching band and has always been content flying under the radar. But all that changes when he meets Stargirl Caraway, a confident and colorful new student with a penchant for the ukulele, who stands out in a crowd. She is kind, finds magic in the mundane and touches the lives of others with the simplest of gestures. Her eccentricities and infectious personality charm Leo and the student body, and she quickly goes from being ignored and ridiculed to accepted and praised, then back again, sending Leo on a rollercoaster ride of emotions.",20.983,en,2020-03-10,"[10290, 3672, 107188, 2]",,tt4858674,0,Why be ordinary when you could be extraordinary
370172,0.0,0,No Time to Die,"[28, 53, 12]","Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",18.218,en,2020-11-11,"[10761, 7576, 21, 33, 60]",https://www.007.com/no-time-to-die/,tt2382320,0,
659067,6.5,148,Earth and Blood,"[80, 53, 28]",A sawmill owner and his teenage daughter become tangled in a deadly feud when a drug dealer stashes stolen cocaine on their remote property.,15.624,fr,2020-04-17,"[12648, 19037]",https://www.netflix.com/title/81102814,tt10092752,0,
699280,8.0,42,Becoming,[99],"Join former first lady Michelle Obama in an intimate documentary looking at her life, hopes and connection with others as she tours with ""Becoming.""",19.887,en,2020-05-06,[122147],https://www.netflix.com/title/81122487,tt12221748,0,Your story is your power.
526019,6.4,226,Like a Boss,[35],"Two female friends with very different ideals decide to start a beauty company together. One is more practical, while the other wants to earn her fortune and live a lavish lifestyle.",20.354,en,2020-01-09,"[106497, 122322]",https://www.paramountmovies.com/movies/like-a-boss,tt7545266,26925979,The world of beauty is about to get ugly.
614292,7.3,43,Bad Tales,[18],"Once upon a time there was a dark tale set in a small community somewhere in the world. A seemingly normal world silently festering with the sadism of fathers and the anger of diligent, desperate children.",22.909,it,2020-02-25,"[120554, 2683, 2715, 115535, 105863]",https://www.the-match-factory.com/catalogue/films/badtales.html,tt8526370,0,Once upon a time there was a dream that now exists no more
602147,6.0,1,Inheritance,"[53, 18, 9648]","A patriarch of a wealthy and powerful family suddenly passes away, leaving his wife and daughter with a shocking secret inheritance that threatens to unravel and destroy their lives.",26.088,en,2020-05-22,"[76991, 290, 30131, 102837]",,tt7923220,0,Some Secrets Should Stay Buried
691228,0.0,0,Driftless,[],"When a state government shutdown closes parks on 4th of July weekend, Park Ranger Nova Abbey must protect the park from the people, and the people from each other.",18.212,en,2020-08-27,[131904],,tt10151048,0,Protecting the park from the people
656563,7.9,188,Rich in Love,"[35, 18, 10749]","Working incognito at his rich dad's company to test his own merits, Teto falls for Paula and tells her he grew up poor, a lie that spins out of control.",17.614,pt,2020-04-30,[52258],https://www.netflix.com/title/81047512,tt10329566,0,
672761,0.0,0,The Candy Witch,[],Description not available,18.868,en,2020-07-04,"[35613, 84624]",,tt10843814,0,
